segm_idx,tablet_CDLI,view_desc,collection,bbox,scale,assigned
2013,P336410,Obv,saa08,"[290, 283, 893, 580]",1.78,True
2015,P336410,Rev,saa08,"[296, 843, 901, 1125]",1.78,True
2020,P237314,Obv,saa08,"[344, 52, 1135, 641]",1.68,True
2024,P237314,Rev,saa08,"[340, 1040, 1133, 1624]",1.68,True
2027,P336661,Rev,saa08,"[1, 7, 568, 311]",1.0,True
2039,P336655,Obv,saa08,"[280, 248, 1096, 652]",2.42,True
2042,P336655,Rev,saa08,"[290, 908, 1104, 1311]",2.42,True
2045,P237321,Obv,saa08,"[366, 51, 1343, 606]",1.61,True
2047,P237321,Rev,saa08,"[374, 1018, 1330, 1559]",1.61,True
2052,P336386,Obv,saa08,"[357, 313, 1090, 739]",3.46,True
2061,P240144,Obv,saa08,"[359, 74, 1191, 591]",2.25,True
2063,P240144,Rev,saa08,"[373, 855, 1197, 1376]",2.25,True
2071,P336544,Rev,saa08,"[349, 792, 1105, 1222]",2.15,True
2075,P336675,Obv,saa08,"[769, 689, 2032, 1407]",2.47,True
2087,P336653,Obv,saa08,"[476, 454, 1755, 1092]",1.32,True
2092,P336397,Obv,saa08,"[319, 90, 1106, 459]",1.72,True
2100,P336484,Obv,saa08,"[286, 63, 927, 407]",3.33,True
2111,P336499,Obv,saa08,"[750, 558, 2056, 1290]",2.25,True
2115,P336499,Rev,saa08,"[731, 2454, 2033, 3190]",2.25,True
2119,P237889,Obv,saa08,"[321, 260, 1344, 784]",1.9,True
2126,P237889,Rev,saa08,"[315, 1603, 1324, 2121]",1.9,True
2134,P238049,Obv,saa08,"[376, 298, 1204, 826]",2.23,True
2138,P238049,Rev,saa08,"[384, 1759, 1229, 2313]",2.23,True
2144,P336408,Obv,saa08,"[510, 318, 1167, 656]",2.23,True
2146,P336408,Rev,saa08,"[512, 901, 1163, 1246]",2.23,True
2150,P334575,Obv,saa08,"[441, 342, 1052, 746]",2.71,True
2156,P334575,Rev,saa08,"[446, 1188, 1059, 1591]",2.71,True
2163,P236970,Obv,saa08,"[377, 313, 1103, 722]",2.41,True
2170,P239051,Rev,saa08,"[368, 350, 936, 797]",2.41,True
2173,P239051,Obv,saa08,"[322, 1101, 939, 1523]",2.41,True
2179,P238089,Obv,saa08,"[369, 314, 1252, 779]",2.53,True
2181,P238089,Rev,saa08,"[379, 1114, 1252, 1589]",2.53,True
2186,P336659,Obv,saa08,"[300, 58, 824, 399]",2.06,True
2198,P237446,Obv,saa08,"[347, 345, 1322, 922]",2.41,True
2204,P334570,Obv,saa08,"[420, 408, 1102, 875]",1.87,True
2206,P334570,Rev,saa08,"[433, 1134, 1104, 1599]",1.87,True
2212,P336374,Obv,saa08,"[479, 436, 1409, 864]",2.3,True
2221,P237300,Obv,saa08,"[273, 72, 951, 391]",2.56,True
2223,P237300,Rev,saa08,"[272, 678, 946, 995]",2.56,True
2230,P237865,Obv,saa08,"[393, 345, 1561, 1049]",1.16,True
2238,P237316,Obv,saa08,"[288, 50, 1090, 585]",3.02,True
2246,P237298,Obv,saa08,"[284, 59, 942, 425]",2.01,True
2259,P336425,Obv,saa08,"[575, 505, 1746, 1183]",2.38,True
2264,P336425,Rev,saa08,"[594, 2151, 1758, 2822]",2.38,True
2269,P237857,Obv,saa08,"[380, 376, 1550, 1030]",1.4,True
2275,P237857,Rev,saa08,"[373, 2118, 1533, 2769]",1.4,True
2283,P238064,Obv,saa08,"[298, 241, 974, 668]",2.06,True
2287,P238064,Rev,saa08,"[303, 912, 995, 1347]",2.06,True
2300,P336531,Obv,saa08,"[434, 267, 1177, 854]",1.15,True
2304,P336531,Rev,saa08,"[447, 1261, 1178, 1867]",1.15,True
2310,P236990,Rev,saa08,"[318, 315, 1045, 755]",2.01,True
2314,P236990,Obv,saa08,"[314, 1342, 1050, 1788]",2.01,True
2330,P238078,Obv,saa08,"[295, 308, 1155, 795]",2.1,True
2332,P238078,Rev,saa08,"[307, 1104, 1143, 1574]",2.1,True
2339,P336500,Obv,saa08,"[467, 377, 1227, 1041]",1.7,True
2354,P238009,Rev,saa08,"[7, 258, 702, 824]",1.18,True
2358,P238009,Obv,saa08,"[19, 1628, 704, 2188]",1.18,True
2364,P238801,Obv,saa08,"[288, 272, 731, 598]",2.24,True
2369,P238801,Rev,saa08,"[290, 1203, 741, 1523]",2.24,True
2373,P336407,Obv,saa08,"[285, 60, 1028, 440]",2.29,True
2384,P336485,Obv,saa08,"[325, 399, 1224, 889]",2.1,True
2389,P336485,Rev,saa08,"[307, 1766, 1203, 2244]",2.1,True
2395,P237320,Obv,saa08,"[331, 68, 1264, 599]",1.99,True
2398,P237320,Rev,saa08,"[335, 981, 1262, 1512]",1.99,True
2403,P237660,Obv,saa08,"[522, 418, 1910, 1242]",1.25,True
2406,P237660,Rev,saa08,"[522, 1638, 1910, 2464]",1.25,True
2409,P239278,Obv,saa08,"[312, 81, 969, 331]",3.12,True
2413,P239278,Rev,saa08,"[317, 783, 964, 995]",3.12,True
2419,P336461,Obv,saa08,"[422, 399, 1186, 855]",2.87,True
2422,P336461,Rev,saa08,"[419, 1372, 1186, 1822]",2.87,True
2428,P237917,Obv,saa08,"[359, 303, 1456, 929]",1.54,True
2433,P237917,Rev,saa08,"[373, 1916, 1469, 2532]",1.54,True
2439,P336442,Obv,saa08,"[367, 89, 986, 433]",2.04,True
2447,P237961,Obv,saa08,"[317, 54, 934, 464]",3.4,True
2450,P237961,Rev,saa08,"[326, 749, 935, 1153]",3.4,True
2456,P237866,Obv,saa08,"[508, 361, 1911, 1145]",1.31,True
2461,P237866,Rev,saa08,"[515, 2323, 1918, 3107]",1.31,True
2465,P336488,Obv,saa08,"[794, 357, 2432, 1115]",1.71,True
2473,P336488,Rev,saa08,"[794, 2643, 2415, 3396]",1.71,True
2481,P336395,Obv,saa08,"[539, 449, 1301, 867]",1.56,True
2483,P336395,Rev,saa08,"[544, 1181, 1308, 1591]",1.56,True
2490,P336671,Obv,saa08,"[978, 563, 2479, 1465]",2.04,True
2496,P336671,Rev,saa08,"[1023, 2606, 2508, 3502]",2.04,True
2504,P336454,Obv,saa08,"[697, 787, 1959, 1428]",1.71,True
2508,P336454,Rev,saa08,"[687, 2518, 1963, 3158]",1.71,True
2515,P365898,Obv,saa08,"[649, 603, 1821, 1211]",1.89,True
2523,P236972,Obv,saa08,"[287, 280, 852, 612]",4.0,True
2532,P334576,Obv,saa08,"[475, 463, 1205, 934]",1.79,True
2549,P336672,Obv,saa08,"[285, 60, 1032, 446]",3.12,True
2556,P334578,Obv,saa08,"[299, 54, 849, 399]",2.55,True
2558,P334578,Rev,saa08,"[296, 614, 844, 960]",2.55,True
2566,P238044,Obv,saa08,"[252, 252, 961, 626]",2.72,True
2574,P238044,Rev,saa08,"[253, 1345, 965, 1729]",2.72,True
2586,P336423,Obv,saa08,"[272, 66, 972, 421]",2.39,True
2592,P336576,Obv,saa08,"[381, 91, 897, 484]",2.32,True
2596,P336576,Rev,saa08,"[384, 838, 901, 1227]",2.32,True
2600,P336446,Obv,saa08,"[566, 631, 1715, 1161]",1.77,True
2605,P336446,Rev,saa08,"[576, 1494, 1711, 2013]",1.77,True
2611,P336492,Obv,saa08,"[331, 105, 1235, 609]",2.89,True
2614,P336492,Rev,saa08,"[336, 979, 1228, 1474]",2.89,True
2618,P237894,Obv,saa08,"[365, 263, 1212, 774]",2.24,True
2624,P237894,Rev,saa08,"[372, 1607, 1215, 2124]",2.24,True
2629,P336582,Obv,saa08,"[473, 151, 1386, 602]",2.48,True
2638,P237861,Obv,saa08,"[372, 311, 1409, 961]",1.68,True
2642,P237861,Rev,saa08,"[372, 1985, 1406, 2638]",1.68,True
2647,P336578,Rev,saa08,"[293, 55, 750, 434]",2.06,True
2651,P336578,Obv,saa08,"[305, 700, 746, 1077]",2.06,True
2658,P237343,Obv,saa08,"[364, 82, 837, 422]",1.7,True
2660,P237343,Rev,saa08,"[362, 738, 845, 1075]",1.7,True
2666,P336520,Obv,saa08,"[379, 82, 1085, 563]",1.98,True
2673,P336526,Obv,saa08,"[309, 62, 1234, 573]",3.73,True
2675,P336526,Rev,saa08,"[310, 881, 1233, 1384]",3.73,True
2680,P336493,Obv,saa08,"[585, 597, 1897, 1274]",1.95,True
2685,P336493,Rev,saa08,"[573, 2276, 1874, 2953]",1.95,True
2689,P336438,Obv,saa08,"[325, 60, 648, 399]",2.03,True
2695,P336438,Rev,saa08,"[325, 1034, 655, 1372]",2.03,True
2698,P336581,Obv,saa08,"[0, 0, 1355, 1695]",0.7,True
2711,P237760,Obv,saa08,"[129, 283, 589, 490]",3.49,True
2718,P237760,Rev,saa08,"[147, 894, 608, 1098]",3.49,True
2730,P237855,Obv,saa08,"[895, 399, 2045, 1075]",0.88,True
2739,P238055,Obv,saa08,"[298, 281, 888, 684]",1.87,True
2744,P238055,Rev,saa08,"[286, 960, 890, 1376]",1.87,True
2747,P236987,Obv,saa08,"[282, 64, 889, 436]",1.79,True
2750,P236987,Rev,saa08,"[282, 728, 878, 1112]",1.79,True
2756,P238060,Obv,saa08,"[362, 360, 1276, 860]",2.52,True
2760,P238060,Rev,saa08,"[369, 1513, 1259, 2001]",2.52,True
2764,P237885,Obv,saa08,"[287, 254, 974, 753]",2.55,True
2770,P237885,Rev,saa08,"[296, 1506, 986, 2010]",2.55,True
2773,P336406,Obv,saa08,"[298, 65, 1040, 507]",2.47,True
2777,P336406,Rev,saa08,"[299, 834, 1041, 1272]",2.47,True
2782,P238045,Obv,saa08,"[309, 275, 884, 659]",2.03,True
2785,P238045,Rev,saa08,"[314, 981, 879, 1352]",2.03,True
2791,P236986,Obv,saa08,"[372, 301, 1122, 724]",2.48,True
2796,P236986,Rev,saa08,"[378, 1314, 1130, 1737]",2.48,True
2801,P336372,Obv,saa08,"[305, 86, 803, 455]",2.14,True
2815,P238123,Obv,saa08,"[356, 89, 1120, 339]",2.55,True
2826,P336558,Obv,saa08,"[397, 390, 1338, 944]",3.29,True
2831,P336558,Rev,saa08,"[395, 1938, 1329, 2488]",3.29,True
2848,P336418,Obv,saa08,"[373, 292, 975, 875]",3.2,True
2854,P336418,Rev,saa08,"[391, 1731, 1038, 2335]",3.2,True
2860,P236967,Obv,saa08,"[330, 80, 972, 454]",1.88,True
2865,P237305,Obv,saa08,"[317, 46, 1202, 456]",1.27,True
2869,P237305,Rev,saa08,"[328, 820, 1181, 1220]",1.27,True
2874,P236978,Obv,saa08,"[385, 420, 1132, 854]",3.33,True
2879,P236978,Rev,saa08,"[388, 1847, 1135, 2274]",3.33,True
2883,P237884,Obv,saa08,"[368, 61, 1058, 554]",2.35,True
2887,P237884,Rev,saa08,"[377, 847, 1071, 1328]",2.35,True
2892,P238771,Obv,saa08,"[572, 75, 1216, 587]",3.13,True
2896,P238771,Rev,saa08,"[586, 1376, 1217, 1858]",3.13,True
2902,P238047,Obv,saa08,"[414, 374, 1362, 954]",1.76,True
2905,P238047,Rev,saa08,"[405, 1706, 1388, 2313]",1.76,True
2909,P236968,Obv,saa08,"[363, 345, 1089, 776]",2.41,True
2916,P236968,Rev,saa08,"[370, 1678, 1077, 2096]",2.41,True
2921,P237007,Obv,saa08,"[424, 330, 1166, 814]",2.01,True
2926,P237007,Rev,saa08,"[414, 1187, 1158, 1683]",2.01,True
2932,P336466,Obv,saa08,"[277, 62, 818, 444]",3.48,True
2935,P336466,Rev,saa08,"[279, 670, 826, 1056]",3.48,True
2943,P336480,Obv,saa08,"[434, 404, 1261, 871]",1.95,True
2948,P336480,Rev,saa08,"[405, 1635, 1237, 2090]",1.95,True
2954,P237874,Obv,saa08,"[396, 319, 1679, 986]",1.84,True
2960,P237874,Rev,saa08,"[405, 1902, 1694, 2570]",1.84,True
2966,P336571,Obv,saa08,"[551, 561, 1669, 1167]",1.37,True
2968,P336571,Rev,saa08,"[572, 1568, 1672, 2174]",1.37,True
2974,P238030,Obv,saa08,"[338, 340, 1224, 800]",1.56,True
2980,P238030,Rev,saa08,"[343, 1799, 1224, 2256]",1.56,True
2983,P237304,Obv,saa08,"[337, 63, 1155, 540]",2.31,True
2986,P237304,Rev,saa08,"[343, 836, 1144, 1315]",2.31,True
2989,P237307,Obv,saa08,"[391, 44, 1162, 561]",2.06,True
2993,P237307,Rev,saa08,"[417, 921, 1150, 1415]",2.06,True
2999,P336146,Obv,saa08,"[490, 483, 1322, 997]",2.16,True
3003,P336146,Rev,saa08,"[477, 1752, 1322, 2266]",2.16,True
3007,P237943,Obv,saa08,"[268, 4, 972, 407]",1.88,True
3018,P336530,Obv,saa08,"[301, 275, 889, 850]",3.8,True
3023,P336530,Rev,saa08,"[311, 1190, 890, 1749]",3.8,True
3025,P334579,Obv,saa08,"[371, 84, 968, 468]",2.43,True
3028,P334579,Rev,saa08,"[375, 789, 970, 1177]",2.43,True
3031,P237322,Obv,saa08,"[310, 55, 1114, 534]",2.52,True
3035,P237322,Rev,saa08,"[308, 832, 1114, 1309]",2.52,True
3040,P336448,Obv,saa08,"[663, 494, 1803, 1057]",1.4,True
3046,P336448,Rev,saa08,"[632, 2145, 1772, 2708]",1.4,True
3062,P236919,Obv,saa08,"[300, 267, 834, 683]",2.91,True
3066,P236919,Rev,saa08,"[285, 1161, 834, 1568]",2.91,True
3070,P238539,Obv,saa08,"[346, 328, 1057, 935]",1.3,True
3079,P336468,Rev,saa08,"[292, 54, 1123, 490]",3.08,True
3083,P336468,Obv,saa08,"[287, 810, 1125, 1236]",3.08,True
3087,P238086,Obv,saa08,"[273, 327, 702, 638]",2.94,True
3099,P238026,Obv,saa08,"[705, 268, 1196, 874]",2.2,True
3103,P238026,Rev,saa08,"[718, 1425, 1229, 2008]",2.2,True
3106,P336240,Obv,saa08,"[346, 48, 1004, 483]",2.97,True
3110,P336240,Rev,saa08,"[345, 786, 985, 1218]",2.97,True
3116,P238628,Rev,saa08,"[278, 90, 294, 119]",4.0,True
3124,P237291,Obv,saa08,"[234, 53, 750, 365]",1.6,True
3128,P237291,Rev,saa08,"[231, 576, 750, 892]",1.6,True
3141,P237639,Obv,saa08,"[494, 477, 1901, 1194]",1.33,True
3143,P237639,Rev,saa08,"[518, 1680, 1906, 2395]",1.33,True
3147,P238039,Obv,saa08,"[381, 295, 1018, 798]",2.39,True
3151,P238039,Rev,saa08,"[385, 1731, 1027, 2254]",2.39,True
3156,P240143,Obv,saa08,"[298, 73, 1134, 525]",2.95,True
3163,P240347,Obv,saa08,"[299, 25, 1032, 499]",2.04,True
3166,P240347,Rev,saa08,"[305, 801, 1028, 1269]",2.04,True
3171,P237444,Obv,saa08,"[368, 366, 1021, 1021]",0.91,True
3174,P237444,Rev,saa08,"[394, 1331, 1057, 1983]",0.91,True
3175,P336591,Obv,saa08,"[297, 51, 801, 443]",2.03,True
3179,P336591,Rev,saa08,"[308, 703, 790, 1077]",2.03,True
3193,P336391,Obv,saa08,"[252, 50, 893, 388]",1.0,True
3195,P336391,Rev,saa08,"[255, 684, 890, 1027]",1.0,True
3201,P336663,Obv,saa08,"[512, 474, 1195, 995]",2.18,True
3207,P336663,Rev,saa08,"[540, 1781, 1223, 2295]",2.18,True
3214,P238059,Obv,saa08,"[353, 333, 1262, 817]",1.34,True
3220,P238059,Rev,saa08,"[376, 1746, 1269, 2173]",1.34,True
3223,P238090,Obv,saa08,"[329, 51, 799, 584]",2.94,True
3227,P238090,Rev,saa08,"[327, 850, 797, 1380]",2.94,True
3231,P336589,Obv,saa08,"[285, 75, 947, 389]",1.8,True
3244,P336371,Obv,saa08,"[442, 82, 1019, 532]",1.63,True
3250,P237920,Obv,saa08,"[326, 245, 990, 668]",2.04,True
3255,P237920,Rev,saa08,"[323, 1211, 976, 1625]",2.04,True
3260,P336506,Obv,saa08,"[720, 487, 1860, 1047]",1.87,True
3266,P336506,Rev,saa08,"[709, 1636, 1857, 2189]",1.87,True
3270,P237019,Obv,saa08,"[253, 57, 710, 377]",1.57,True
3274,P237019,Rev,saa08,"[264, 638, 701, 956]",1.57,True
3282,P240334,Obv,saa08,"[253, 55, 899, 436]",2.77,True
3285,P240334,Rev,saa08,"[248, 644, 897, 1024]",2.77,True
3293,P336579,Obv,saa08,"[253, 52, 866, 455]",3.2,True
3301,P237882,Obv,saa08,"[444, 482, 1482, 1192]",2.52,True
3307,P237882,Rev,saa08,"[458, 2047, 1509, 2746]",2.52,True
3309,P237313,Obv,saa08,"[313, 42, 1094, 496]",2.34,True
3313,P237313,Rev,saa08,"[312, 803, 1100, 1269]",2.34,True
3320,P236907,Obv,saa08,"[352, 385, 1153, 835]",2.52,True
3325,P236907,Rev,saa08,"[349, 1799, 1156, 2253]",2.52,True
3331,P239111,Obv,saa08,"[319, 293, 888, 648]",3.08,True
3337,P239111,Rev,saa08,"[325, 1311, 895, 1634]",3.08,True
3342,P336471,Obv,saa08,"[317, 70, 1024, 440]",3.58,True
3348,P336513,Obv,saa08,"[236, 63, 578, 365]",2.6,True
3355,P238124,Obv,saa08,"[276, 70, 707, 312]",2.91,True
3372,P236979,Obv,saa08,"[433, 497, 1175, 922]",1.96,True
3375,P236979,Rev,saa08,"[424, 1655, 1155, 2086]",1.96,True
3380,P237340,Obv,saa08,"[308, 92, 993, 478]",2.88,True
3382,P237340,Rev,saa08,"[310, 771, 987, 1158]",2.88,True
3387,P336584,Obv,saa08,"[312, 66, 704, 438]",4.0,True
3394,P336441,Obv,saa08,"[376, 45, 1422, 709]",2.35,True
3398,P336441,Rev,saa08,"[379, 1095, 1416, 1750]",2.35,True
3405,P336377,Obv,saa08,"[790, 636, 1673, 1194]",1.56,True
3409,P336377,Rev,saa08,"[794, 2134, 1681, 2688]",1.56,True
3417,P336538,Obv,saa08,"[740, 510, 1815, 1135]",1.62,True
3425,P237952,Obv,saa08,"[303, 56, 983, 438]",2.45,True
3432,P237952,Rev,saa08,"[310, 1108, 994, 1498]",2.45,True
3438,P237871,Obv,saa08,"[376, 339, 1449, 969]",1.53,True
3446,P237871,Rev,saa08,"[392, 1888, 1457, 2496]",1.53,True
3450,P237852,Obv,saa08,"[290, 288, 1124, 765]",2.44,True
3454,P237852,Rev,saa08,"[288, 1332, 1126, 1814]",2.44,True
3459,P336552,Obv,saa08,"[843, 763, 2159, 1458]",1.19,True
3466,P336552,Rev,saa08,"[871, 2709, 2178, 3399]",1.19,True
3471,P336560,Obv,saa08,"[394, 329, 967, 667]",2.52,True
3481,P237539,Obv,saa08,"[280, 279, 1111, 785]",1.49,True
3484,P237539,Rev,saa08,"[313, 1044, 1138, 1538]",1.49,True
3495,P336517,Obv,saa08,"[348, 102, 1079, 374]",2.07,True
3520,P336424,Obv,saa08,"[337, 72, 748, 303]",2.23,True
3523,P336424,Rev,saa08,"[333, 334, 747, 587]",2.23,True
3539,P336512,Rev,saa08,"[318, 51, 975, 616]",2.87,True
3543,P336512,Obv,saa08,"[309, 1077, 985, 1640]",2.87,True
3546,P236949,Obv,saa08,"[317, 83, 856, 401]",2.76,True
3550,P236949,Rev,saa08,"[318, 436, 870, 708]",2.76,True
3558,P334901,Obv,saa08,"[290, 291, 1200, 849]",1.82,True
3561,P334901,Rev,saa08,"[300, 1084, 1209, 1643]",1.82,True
3566,P237335,Obv,saa08,"[401, 90, 1116, 593]",2.1,True
3568,P237335,Rev,saa08,"[408, 937, 1113, 1446]",2.1,True
3573,P237897,Obv,saa08,"[266, 242, 943, 656]",2.14,True
3579,P237897,Rev,saa08,"[262, 1159, 925, 1566]",2.14,True
3584,P237294,Obv,saa08,"[303, 56, 1059, 448]",2.38,True
3586,P237294,Rev,saa08,"[303, 779, 1057, 1169]",2.38,True
3590,P237854,Obv,saa08,"[236, 215, 848, 547]",2.37,True
3600,P237292,Obv,saa08,"[300, 56, 1044, 506]",2.99,True
3604,P237292,Rev,saa08,"[300, 759, 1035, 1204]",2.99,True
3609,P240205,Obv,saa08,"[281, 60, 879, 460]",2.54,True
3611,P240205,Rev,saa08,"[291, 688, 889, 1091]",2.54,True
3625,P240304,Obv,saa08,"[284, 62, 924, 441]",2.26,True
3631,P237284,Obv,saa08,"[305, 57, 1112, 575]",2.08,True
3634,P237284,Rev,saa08,"[303, 869, 1110, 1379]",2.08,True
3640,P237796,Obv,saa08,"[324, 319, 1514, 876]",2.0,True
3646,P237796,Rev,saa08,"[344, 1729, 1527, 2301]",2.0,True
3652,P336399,Obv,saa08,"[424, 86, 1257, 608]",1.67,True
3659,P236920,Obv,saa08,"[407, 428, 1243, 974]",2.57,True
3666,P236920,Rev,saa08,"[409, 2001, 1251, 2557]",2.57,True
3670,P336518,Obv,saa08,"[319, 60, 1023, 463]",3.14,True
3674,P336518,Rev,saa08,"[323, 802, 1026, 1207]",3.14,True
3679,P238040,Obv,saa08,"[345, 330, 858, 779]",2.3,True
3682,P238040,Rev,saa08,"[351, 1078, 879, 1523]",2.3,True
3687,P237315,Obv,saa08,"[367, 50, 1225, 614]",2.27,True
3690,P237315,Rev,saa08,"[399, 1029, 1218, 1586]",2.27,True
3694,P238029,Obv,saa08,"[404, 376, 1450, 744]",1.83,True
3698,P238029,Rev,saa08,"[405, 1160, 1456, 1567]",1.83,True
3702,P336490,Obv,saa08,"[270, 62, 970, 456]",2.26,True
3710,P236957,Rev,saa08,"[311, 53, 1198, 586]",3.24,True
3714,P236957,Obv,saa08,"[306, 877, 1194, 1423]",3.24,True
3718,P336241,Obv,saa08,"[245, 57, 852, 393]",2.62,True
3721,P336241,Rev,saa08,"[244, 639, 851, 967]",2.62,True
3731,P237296,Obv,saa08,"[284, 56, 976, 424]",3.22,True
3733,P237296,Rev,saa08,"[280, 736, 969, 1098]",3.22,True
3740,P236993,Obv,saa08,"[357, 345, 990, 723]",2.16,True
3742,P236993,Rev,saa08,"[364, 1102, 977, 1492]",2.16,True
3748,P336385,Rev,saa08,"[240, 54, 597, 323]",2.46,True
3750,P336385,Obv,saa08,"[236, 551, 604, 831]",2.46,True
3757,P336375,Obv,saa08,"[617, 551, 1926, 1358]",1.18,True
3761,P336375,Rev,saa08,"[658, 2876, 1965, 3695]",1.18,True
3765,P334572,Obv,saa08,"[440, 134, 935, 696]",1.29,True
3771,P334572,Rev,saa08,"[462, 1094, 962, 1634]",1.29,True
3777,P336586,Obv,saa08,"[327, 62, 1087, 478]",1.01,True
3784,P336592,Obv,saa08,"[375, 75, 927, 644]",2.57,True
3786,P336592,Rev,saa08,"[368, 957, 923, 1530]",2.57,True
3790,P336510,Obv,saa08,"[374, 84, 935, 565]",2.72,True
3793,P336510,Rev,saa08,"[371, 873, 936, 1363]",2.72,True
3798,P336508,Obv,saa08,"[350, 110, 1063, 453]",1.9,True
3801,P336508,Rev,saa08,"[358, 987, 1066, 1330]",1.9,True
3806,P237864,Obv,saa08,"[464, 379, 1741, 1188]",1.05,True
3812,P237864,Rev,saa08,"[456, 2408, 1748, 3203]",1.05,True
3818,P238035,Obv,saa08,"[348, 294, 778, 776]",2.07,True
3824,P238035,Rev,saa08,"[342, 1621, 773, 2068]",2.07,True
3831,P238627,Obv,saa08,"[358, 132, 373, 160]",4.0,True
3837,P336491,Obv,saa08,"[592, 600, 1671, 1236]",2.72,True
3843,P336491,Rev,saa08,"[592, 2154, 1662, 2786]",2.72,True
3850,P336507,Obv,saa08,"[759, 567, 1913, 1149]",2.32,True
3856,P336507,Rev,saa08,"[752, 2097, 1922, 2669]",2.32,True
3862,P237893,Obv,saa08,"[271, 224, 1254, 756]",2.79,True
3869,P237893,Rev,saa08,"[292, 1475, 1267, 2006]",2.79,True
3874,P336676,Obv,saa08,"[271, 59, 737, 287]",2.47,True
3884,P336593,Obv,saa08,"[445, 93, 894, 456]",2.79,True
3886,P336593,Rev,saa08,"[447, 833, 883, 1195]",2.79,True
3889,P336369,Obv,saa08,"[278, 56, 943, 412]",2.38,True
3900,P336455,Obv,saa08,"[282, 64, 993, 442]",1.3,True
3902,P336455,Rev,saa08,"[291, 654, 993, 1033]",1.3,True
3911,P237879,Obv,saa08,"[479, 396, 1753, 1027]",1.48,True
3916,P237879,Rev,saa08,"[490, 2171, 1767, 2802]",1.48,True
3922,P336475,Obv,saa08,"[591, 323, 1348, 1008]",1.85,True
3933,P239098,Obv,saa08,"[242, 789, 750, 1152]",2.89,True
3940,P336569,Obv,saa08,"[452, 423, 1779, 1136]",2.93,True
3944,P336569,Rev,saa08,"[459, 2064, 1780, 2792]",2.93,True
3949,P237668,Rev,saa08,"[366, 375, 1057, 1038]",1.21,True
3953,P237668,Obv,saa08,"[390, 1381, 1085, 2038]",1.21,True
3956,P336403,Obv,saa08,"[418, 409, 1139, 829]",2.02,True
3964,P237407,Obv,saa08,"[398, 277, 1417, 819]",1.09,True
3969,P336590,Obv,saa08,"[317, 77, 919, 379]",2.84,True
3973,P336590,Rev,saa08,"[323, 1078, 914, 1281]",2.84,True
3979,P237912,Obv,saa08,"[483, 380, 1625, 1169]",1.51,True
3985,P237912,Rev,saa08,"[533, 2368, 1662, 3188]",1.51,True
3993,P336523,Obv,saa08,"[365, 236, 968, 663]",2.61,True
3995,P336523,Rev,saa08,"[346, 971, 962, 1423]",2.61,True
4000,P236918,Obv,saa08,"[333, 78, 908, 464]",2.9,True
4006,P236918,Rev,saa08,"[340, 1261, 906, 1646]",2.9,True
4009,P336481,Obv,saa08,"[296, 53, 1081, 410]",2.52,True
4013,P336481,Rev,saa08,"[303, 746, 1073, 1120]",2.52,True
4017,P237308,Obv,saa08,"[367, 49, 880, 463]",2.22,True
4020,P237308,Rev,saa08,"[370, 802, 874, 1214]",2.22,True
4027,P238063,Obv,saa08,"[287, 257, 973, 594]",2.51,True
4036,P336533,Obv,saa08,"[331, 52, 1134, 438]",3.26,True
4038,P336533,Rev,saa08,"[326, 706, 1141, 1089]",3.26,True
4042,P237312,Obv,saa08,"[303, 50, 1132, 475]",1.49,True
4050,P236992,Obv,saa08,"[360, 326, 1036, 815]",2.14,True
4056,P236992,Rev,saa08,"[361, 1745, 1027, 2223]",2.14,True
4060,P238066,Obv,saa08,"[385, 314, 1203, 746]",1.9,True
4068,P238066,Rev,saa08,"[425, 1630, 1226, 2052]",1.9,True
4073,P237851,Obv,saa08,"[276, 218, 839, 554]",3.42,True
4077,P237851,Rev,saa08,"[290, 1036, 855, 1371]",3.42,True
4080,P237317,Obv,saa08,"[254, 57, 855, 455]",2.94,True
4083,P237317,Rev,saa08,"[255, 732, 844, 1128]",2.94,True
4086,P237309,Obv,saa08,"[274, 56, 928, 465]",2.75,True
4090,P237309,Rev,saa08,"[274, 745, 921, 1159]",2.75,True
4095,P336411,Obv,saa08,"[394, 378, 1232, 1019]",1.44,True
4100,P238113,Obv,saa08,"[295, 55, 836, 440]",2.79,True
4105,P238113,Rev,saa08,"[319, 1166, 833, 1551]",2.79,True
4116,P237891,Obv,saa08,"[274, 245, 1102, 703]",2.15,True
4120,P237869,Rev,saa08,"[356, 320, 1399, 894]",2.06,True
4128,P237869,Obv,saa08,"[374, 1818, 1409, 2388]",2.06,True
4143,P336551,Obv,saa08,"[338, 360, 913, 778]",1.96,True
4148,P336551,Rev,saa08,"[338, 1354, 907, 1753]",1.96,True
4154,P336476,Obv,saa08,"[302, 321, 1036, 719]",3.9,True
4164,P336567,Obv,saa08,"[1063, 876, 2399, 1668]",1.35,True
4169,P336567,Rev,saa08,"[1046, 3106, 2388, 3904]",1.35,True
4174,P336453,Obv,saa08,"[442, 493, 1421, 981]",2.71,True
4179,P336453,Rev,saa08,"[446, 1798, 1424, 2286]",2.71,True
4189,P336660,Obv,saa08,"[233, 184, 734, 508]",1.74,True
4196,P336147,Obv,saa08,"[429, 343, 1394, 855]",3.05,True
4200,P336147,Rev,saa08,"[424, 1863, 1403, 2364]",3.05,True
4206,P334574,Obv,saa08,"[453, 391, 1059, 761]",2.31,True
